t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.750436496734619141e+01,7.948191833496093750e+01,-4.826106727123260498e-01,4.974462985992431641e+00,-4.274462163448333740e-02,1.501026759039937163e-03,1.620000000000000000e+02,2.058634144337164740e-01
1.775121498107910156e+01,8.073287963867187500e+01,-4.927502274513244629e-01,4.975942134857177734e+00,-4.301296919584274292e-02,3.551995932951805286e-03,1.640000000000000000e+02,5.725684482022492389e-02
1.800178670883178711e+01,8.198058319091796875e+01,-5.030077695846557617e-01,4.976527214050292969e+00,-4.327891767024993896e-02,5.715511143755096744e-03,1.670000000000000000e+02,1.802041605145149328e-01
1.824834394454956055e+01,8.323688507080078125e+01,-5.128591656684875488e-01,4.976461887359619141e+00,-4.310613498091697693e-02,7.089396183375710862e-03,1.690000000000000000e+02,8.723419944563333417e-02
1.850107884407043457e+01,8.448356628417968750e+01,-5.228557586669921875e-01,4.976078987121582031e+00,-4.320645332336425781e-02,8.897485726014602719e-03,1.720000000000000000e+02,1.503192778352235026e-01
1.875144171714782715e+01,8.573352813720703125e+01,-5.333283543586730957e-01,4.972451686859130859e+00,-4.331560060381889343e-02,1.108772753234053832e-02,1.740000000000000000e+02,1.104265816805386768e-01
1.900128197669982910e+01,8.698609161376953125e+01,-5.441641211509704590e-01,4.968746185302734375e+00,-4.314255341887474060e-02,1.326138986993356285e-02,1.770000000000000000e+02,1.209717976587352251e-01
1.925541806221008301e+01,8.825388336181640625e+01,-5.544904470443725586e-01,4.965355396270751953e+00,-4.196963086724281311e-02,1.396294826341054444e-02,1.790000000000000000e+02,1.575946900261605832e-01
1.950014686584472656e+01,8.950261688232421875e+01,-5.644379258155822754e-01,4.961807250976562500e+00,-4.043056815862655640e-02,1.409621045640546515e-02,1.820000000000000000e+02,7.790550488377893934e-02
1.975251770019531250e+01,9.075028228759765625e+01,-5.737343430519104004e-01,4.960080623626708984e+00,-3.909845650196075439e-02,1.392779887948561966e-02,1.840000000000000000e+02,1.808651699614997888e-01
2.000185084342956543e+01,9.199385070800781250e+01,-5.826570987701416016e-01,4.960257530212402344e+00,-3.784138709306716919e-02,1.355584953898775029e-02,1.870000000000000000e+02,6.031191437130414140e-02
2.024858689308166504e+01,9.324227142333984375e+01,-5.917382240295410156e-01,4.962138652801513672e+00,-3.663217648863792419e-02,1.332260764599987532e-02,1.890000000000000000e+02,1.997005859798466620e-01
2.050163078308105469e+01,9.448701477050781250e+01,-6.004607081413269043e-01,4.963655948638916016e+00,-3.531127423048019409e-02,1.272089022387252154e-02,1.920000000000000000e+02,4.123707634346545498e-02
2.075216674804687500e+01,9.572893524169921875e+01,-6.087232828140258789e-01,4.962857246398925781e+00,-3.359590470790863037e-02,1.139392609252745138e-02,1.940000000000000000e+02,2.131692513026934577e-01
2.100083780288696289e+01,9.697324371337890625e+01,-6.169002056121826172e-01,4.963790893554687500e+00,-3.212664276361465454e-02,1.022766485922438004e-02,1.970000000000000000e+02,2.928303202546829465e-02
2.125305080413818359e+01,9.822256469726562500e+01,-6.244221925735473633e-01,4.967466831207275391e+00,-3.042379952967166901e-02,4.053927285789199253e+00,1.990000000000000000e+02,2.141741215330894565e-01
2.150459694862365723e+01,9.948108673095703125e+01,-6.300268769264221191e-01,4.961779594421386719e+00,-4.381419275887310505e-04,5.264940504807039012e+00,2.020000000000000000e+02,4.468612737787809319e-01
2.174980878829956055e+01,1.007185287475585938e+02,-6.029707193374633789e-01,4.879143238067626953e+00,2.610938549041748047e-01,5.840958423313851178e+00,2.040000000000000000e+02,8.530694831535523548e-01
2.200280785560607910e+01,1.019153518676757812e+02,-4.722504019737243652e-01,4.661542892456054688e+00,8.358753919601440430e-01,5.904426075611167057e+00,2.060000000000000000e+02,1.331222154496425336e+00
2.225347495079040527e+01,1.030520782470703125e+02,-1.857395172119140625e-01,4.379811286926269531e+00,1.514699459075927734e+00,5.865656283155956885e+00,2.080000000000000000e+02,1.786286634313505539e+00
2.250447201728820801e+01,1.041178359985351562e+02,2.586497068405151367e-01,4.067990303039550781e+00,2.123869419097900391e+00,2.826481477169838108e+00,2.100000000000000000e+02,2.191172089283552893e+00
2.275060486793518066e+01,1.050903549194335938e+02,8.384875655174255371e-01,3.734827518463134766e+00,2.653827667236328125e+00,2.352812651797082655e+00,2.120000000000000000e+02,2.456412800081410275e+00
2.299792098999023438e+01,1.059954833984375000e+02,1.545144677162170410e+00,3.535361289978027344e+00,3.130133628845214844e+00,1.996065734543954084e+00,2.140000000000000000e+02,2.590807282734019168e+00
2.324954485893249512e+01,1.068605499267578125e+02,2.361009836196899414e+00,3.369748830795288086e+00,3.484434604644775391e+00,1.687765429809374940e+00,2.170000000000000000e+02,2.614072777098500833e+00
2.350315785408020020e+01,1.076808471679687500e+02,3.260342359542846680e+00,3.171516656875610352e+00,3.734031915664672852e+00,1.349140937777055349e+00,2.190000000000000000e+02,2.543931594476445568e+00
2.375292778015136719e+01,1.084438552856445312e+02,4.206673622131347656e+00,2.989282369613647461e+00,3.912391185760498047e+00,1.014765815415854311e+00,2.220000000000000000e+02,2.410933428528338140e+00
2.400142979621887207e+01,1.091665267944335938e+02,5.194824695587158203e+00,2.846600532531738281e+00,4.044814586639404297e+00,6.992941482701667821e-01,2.240000000000000000e+02,2.203089234030514820e+00
2.424959397315979004e+01,1.098584899902343750e+02,6.211159706115722656e+00,2.747405290603637695e+00,4.142831325531005859e+00,4.067838907147663940e-01,2.260000000000000000e+02,1.974759596745436774e+00
2.450329184532165527e+01,1.105368347167968750e+02,7.258922576904296875e+00,2.688091039657592773e+00,4.212701320648193359e+00,1.339963293186564042e-01,2.290000000000000000e+02,1.690845118951294968e+00
2.475013184547424316e+01,1.111996383666992188e+02,8.314166069030761719e+00,2.663607835769653320e+00,4.255794525146484375e+00,-1.149934430802556501e-01,2.310000000000000000e+02,1.411087639508123992e+00
2.499890780448913574e+01,1.118639984130859375e+02,9.384003639221191406e+00,2.667885541915893555e+00,4.273812770843505859e+00,-3.410890073682986134e-01,2.340000000000000000e+02,1.107803055486605848e+00
2.524919891357421875e+01,1.125365905761718750e+02,1.046092414855957031e+01,2.697546720504760742e+00,4.268002510070800781e+00,-5.388572508382697412e-01,2.360000000000000000e+02,8.180005868998778684e-01
2.550599074363708496e+01,1.132281112670898438e+02,1.154691314697265625e+01,2.748208999633789062e+00,4.238306522369384766e+00,-7.047474679345763215e-01,2.390000000000000000e+02,5.241129451087016555e-01
2.575576996803283691e+01,1.139248733520507812e+02,1.260749435424804688e+01,2.814602375030517578e+00,4.188657283782958984e+00,-8.310560412008686226e-01,2.410000000000000000e+02,2.891772514589284193e-01
2.600374293327331543e+01,1.146417999267578125e+02,1.365491104125976562e+01,2.896729469299316406e+00,4.124277591705322266e+00,-9.180008616856051296e-01,2.440000000000000000e+02,9.373910160497737898e-02
2.625426387786865234e+01,1.153793792724609375e+02,1.468254280090332031e+01,2.989000797271728516e+00,4.047532558441162109e+00,-9.663168695474635417e-01,2.460000000000000000e+02,2.676976787355458409e-01
2.650107169151306152e+01,1.161444549560546875e+02,1.569376945495605469e+01,3.087055444717407227e+00,3.961058139801025391e+00,-9.786929372330163135e-01,2.490000000000000000e+02,4.082931835983741875e-01
2.674897289276123047e+01,1.169333953857421875e+02,1.667958450317382812e+01,3.186472892761230469e+00,3.866515159606933594e+00,-9.563712655786804628e-01,2.510000000000000000e+02,5.815017777427039514e-01
2.700003886222839355e+01,1.177494583129882812e+02,1.764307785034179688e+01,3.283375740051269531e+00,3.768701314926147461e+00,-9.058696836228857796e-01,2.540000000000000000e+02,6.695707530767402993e-01
2.725289487838745117e+01,1.185932006835937500e+02,1.858649253845214844e+01,3.374590396881103516e+00,3.670745611190795898e+00,-8.330135913169401940e-01,2.560000000000000000e+02,7.815267284544581416e-01
2.749887585639953613e+01,1.194621047973632812e+02,1.950811958312988281e+01,3.457839488983154297e+00,3.575403451919555664e+00,-7.421684984867595869e-01,2.590000000000000000e+02,7.989354347654811228e-01
2.775615000724792480e+01,1.203569412231445312e+02,2.041170120239257812e+01,3.531655788421630859e+00,3.484271049499511719e+00,-6.373374830670508473e-01,2.620000000000000000e+02,8.468054932475058694e-01
2.800198388099670410e+01,1.212610168457031250e+02,2.128438377380371094e+01,3.594563722610473633e+00,3.403856754302978516e+00,-5.266122112783581111e-01,2.640000000000000000e+02,8.073118158859448057e-01
2.825521779060363770e+01,1.221774902343750000e+02,2.213534545898437500e+01,3.648017168045043945e+00,3.335568904876708984e+00,-4.134158652067073114e-01,2.670000000000000000e+02,7.971068281827895508e-01
2.850306487083435059e+01,1.231084060668945312e+02,2.297248077392578125e+01,3.691471099853515625e+00,3.280374288558959961e+00,-3.018334876840718106e-01,2.690000000000000000e+02,7.191229876918372454e-01
2.875295305252075195e+01,1.240547714233398438e+02,2.380205917358398438e+01,3.724836826324462891e+00,3.238323211669921875e+00,-1.945936465657746861e-01,2.720000000000000000e+02,6.695876261448305833e-01
2.900444269180297852e+01,1.249958190917968750e+02,2.461072921752929688e+01,3.748074769973754883e+00,3.209758043289184570e+00,-9.560513002500381496e-02,2.740000000000000000e+02,5.678518679314517037e-01
2.924918699264526367e+01,1.259457626342773438e+02,2.541634178161621094e+01,3.760492801666259766e+00,3.192439317703247070e+00,-5.593545101521373887e-03,2.770000000000000000e+02,5.062362731150551465e-01
2.950329995155334473e+01,1.269022903442382812e+02,2.622268104553222656e+01,3.763479948043823242e+00,3.188389301300048828e+00,7.152484997171028314e-02,2.790000000000000000e+02,3.857426280033481314e-01
2.975055885314941406e+01,1.278628158569335938e+02,2.703325653076171875e+01,3.757863759994506836e+00,3.195832252502441406e+00,1.343640146233518740e-01,2.820000000000000000e+02,3.274527751156806055e-01
