t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.125025296211242676e+01,9.824613952636718750e+01,-8.444073200225830078e-01,4.779081821441650391e+00,1.311333894729614258e+00,1.408149478099690821e+00,1.980000000000000000e+02,1.710755585388337996e-01
2.149643802642822266e+01,9.943983459472656250e+01,-4.914341866970062256e-01,4.715311527252197266e+00,1.534196853637695312e+00,1.528030981259987264e+00,2.010000000000000000e+02,3.307769513642390691e-01
2.174716210365295410e+01,1.006034545898437500e+02,-8.399777114391326904e-02,4.633118629455566406e+00,1.772251844406127930e+00,1.535395889684246562e+00,2.030000000000000000e+02,3.308804045466228749e-01
2.199724698066711426e+01,1.017495040893554688e+02,3.861649334430694580e-01,4.531624317169189453e+00,2.024285554885864258e+00,1.522308043294402946e+00,2.050000000000000000e+02,4.626736139636667966e-01
2.224514293670654297e+01,1.028724441528320312e+02,9.206904768943786621e-01,4.418973922729492188e+00,2.269084453582763672e+00,1.608419493835354652e+00,2.080000000000000000e+02,4.792098057704122782e-01
2.250139284133911133e+01,1.039770202636718750e+02,1.521261334419250488e+00,4.289529800415039062e+00,2.507216691970825195e+00,1.586105210646767016e+00,2.100000000000000000e+02,5.563737921908007422e-01
2.274765396118164062e+01,1.050300827026367188e+02,2.171228170394897461e+00,4.142030715942382812e+00,2.744308471679687500e+00,1.649023939478713174e+00,2.130000000000000000e+02,6.110276643177093847e-01
2.299896597862243652e+01,1.060443572998046875e+02,2.879167795181274414e+00,3.985017061233520508e+00,2.975849151611328125e+00,6.169836309396260488e-01,2.150000000000000000e+02,6.350200393773955954e-01
2.325179600715637207e+01,1.070168304443359375e+02,3.641789197921752930e+00,3.845582008361816406e+00,3.172428131103515625e+00,6.043542728640373118e-01,2.170000000000000000e+02,7.091610698221811893e-01
2.350296282768249512e+01,1.079723663330078125e+02,4.441082477569580078e+00,3.803405046463012695e+00,3.249383926391601562e+00,7.627456900084133018e-01,2.200000000000000000e+02,7.220308805730839552e-01
2.374587011337280273e+01,1.089144363403320312e+02,5.257095336914062500e+00,3.745258331298828125e+00,3.331206083297729492e+00,6.969557276245967881e-01,2.220000000000000000e+02,7.892481995518181304e-01
2.399710798263549805e+01,1.098378677368164062e+02,6.100562572479248047e+00,3.654565811157226562e+00,3.439393997192382812e+00,5.643300710808861753e-01,2.250000000000000000e+02,7.742234927914208864e-01
2.424748206138610840e+01,1.107439956665039062e+02,6.973770141601562500e+00,3.573937892913818359e+00,3.531897544860839844e+00,4.244152296408869596e-01,2.270000000000000000e+02,7.822893915665367626e-01
2.449753594398498535e+01,1.116357879638671875e+02,7.871158599853515625e+00,3.506867885589599609e+00,3.603617191314697266e+00,2.874838910332526698e-01,2.300000000000000000e+02,6.986613268167252144e-01
2.475086498260498047e+01,1.125187835693359375e+02,8.791092872619628906e+00,3.449952363967895508e+00,3.657317399978637695e+00,1.526997131954596076e-01,2.330000000000000000e+02,6.637369758976684464e-01
2.499792098999023438e+01,1.133819351196289062e+02,9.714115142822265625e+00,3.407431840896606445e+00,3.694325208663940430e+00,2.744620351125837132e-02,2.350000000000000000e+02,5.375669151991345762e-01
2.524802684783935547e+01,1.142341308593750000e+02,1.064215183258056641e+01,3.379586458206176758e+00,3.715137243270874023e+00,-8.486080182638822134e-02,2.380000000000000000e+02,4.763090928568467497e-01
2.549828290939331055e+01,1.150842361450195312e+02,1.157693195343017578e+01,3.364902257919311523e+00,3.721426248550415039e+00,-1.827108750388010128e-01,2.400000000000000000e+02,3.363311546473527480e-01
2.574966096878051758e+01,1.159302978515625000e+02,1.251004123687744141e+01,3.363172292709350586e+00,3.715498447418212891e+00,-2.639872787904546936e-01,2.430000000000000000e+02,2.756572064898760166e-01
