vehicle,variant,law,route,cond_idx,wind_frac,radius_factor,mismatch,score,max_cte_over_rmin,completed,finish_time_s,rms_cte_m,max_cte_m,rms_cte_over_rmin,sat_fraction,effort,path_length_m
fixed_wing,default,pure_pursuit,2006,6,0.15,1.0,1.0,0.03788179845553859,0.06427000864958078,True,135.4,1.0907148146571695,3.213500432479039,0.02181429629314339,0.0011074197120708748,0.27488141221472784,2261.2
fixed_wing,default,pure_pursuit,2006,7,0.15,1.0,0.8,0.19975052019104336,0.3953548347299648,True,115.5,5.0455905754276085,19.76774173649824,0.10091181150855216,0.1324102120294245,0.35570245565933484,2261.2
fixed_wing,default,pure_pursuit,2006,8,0.15,1.5,1.0,0.03316329104820739,0.05897836146986632,True,134.85,0.9209350340370404,2.948918073493316,0.018418700680740807,0.001111934766493699,0.27712295048479524,2275.7
fixed_wing,default,pure_pursuit,2006,9,0.15,1.5,0.8,0.036506536002377375,0.06969179075704512,True,142.25,0.9541794156558048,3.4845895378522562,0.019083588313116094,0.0059732958538299364,0.2505142015215608,2275.7
fixed_wing,default,pure_pursuit,2006,10,0.15,2.0,1.0,0.03080739616452232,0.04884218822317368,True,135.4,0.929842455436445,2.4421094111586843,0.0185968491087289,0.0018456995201181247,0.246994260578857,2293.3
fixed_wing,default,pure_pursuit,2006,11,0.15,2.0,0.8,0.030110719993628,0.05236549646970056,True,125.45,0.8509672938101431,2.618274823485028,0.017019345876202862,0.020717131474103586,0.29651753661949254,2293.3
fixed_wing,default,pure_pursuit,2006,12,0.3,1.0,1.0,0.04720555760897022,0.0789346098937719,True,171.10000000000002,1.3735952567763619,3.9467304946885955,0.027471905135527237,0.0043821209465381246,0.24436912783754328,2261.2
fixed_wing,default,pure_pursuit,2006,13,0.3,1.0,0.8,0.051888503095582746,0.09910870266725892,True,172.25,1.3555663714384008,4.955435133362946,0.027111327428768015,0.014509576320371444,0.24182143036409182,2261.2
fixed_wing,default,pure_pursuit,2006,14,0.3,1.5,1.0,0.11070224233010087,0.2342401780965619,True,123.30000000000001,2.60710989029802,11.712008904828094,0.052142197805960404,0.053911633563032024,0.38414787788748583,2275.7
fixed_wing,default,pure_pursuit,2006,15,0.3,1.5,0.8,0.2807081848205095,0.5989033403232791,True,110.55000000000001,6.549117486984487,29.945167016163953,0.13098234973968975,0.13155515370705245,0.3998688878373693,2275.7
