x_east,y_north
1.676507115312870724e+02,6.082600662539497449e+01
1.680016864831096655e+02,6.117165613860483120e+01
1.683457829227669151e+02,6.152415385917095136e+01
1.686828672544016001e+02,6.188336292942879169e+01
1.690128086046159694e+02,6.224914388602415727e+01
1.693354788732834209e+02,6.262135471406006815e+01
1.696507527832834512e+02,6.299985090223422901e+01
1.699585079291408647e+02,6.338448549894571471e+01
1.702586248245495142e+02,6.377510916934904373e+01
1.705509869487632955e+02,6.417157025333371223e+01
1.708354807918353799e+02,6.457371482440633770e+01
1.711119958986884626e+02,6.498138674945283810e+01
1.713804249119993415e+02,6.539442774935727698e+01
1.716406636138802355e+02,6.581267746045394063e+01
1.718926109663416923e+02,6.623597349678875901e+01
1.721361691505206579e+02,6.666415151316576271e+01
1.723712436046587868e+02,6.709704526895436061e+01
1.725977430608161001e+02,6.753448669263248405e+01
1.728155795803059505e+02,6.797630594704048690e+01
1.730246685878372546e+02,6.842233149532071934e+01
1.732249289043510316e+02,6.887239016751679799e+01
1.734162827785381467e+02,6.932630722780719168e+01
1.735986559170264911e+02,6.978390644234652029e+01
1.737719775132254085e+02,7.024501014768858909e+01
1.739361802748163370e+02,7.070943931976437113e+01
1.740912004498794090e+02,7.117701364338846304e+01
1.742369778516448662e+02,7.164755158226651588e+01
1.743734558818609344e+02,7.212087044947702452e+01
1.745005815527679829e+02,7.259678647839972143e+01
1.746183055076711526e+02,7.307511489406310545e+01
1.747265820401031817e+02,7.355566998488370700e+01
1.748253691115698985e+02,7.403826517476869640e+01
1.749146283678718703e+02,7.452271309555433731e+01
1.749943251539953337e+02,7.500882565975184946e+01
1.750643744487266247e+02,7.549600978172698262e+01
1.751248190615666260e+02,7.598447853321025036e+01
1.751756355636734668e+02,7.647404257959297524e+01
1.752168042581422753e+02,7.696451216172089005e+01
1.752483091876397623e+02,7.745569716944645222e+01
1.752701381405894665e+02,7.794740721531709937e+01
1.752822826559051350e+02,7.843945170837108094e+01
1.752847380262701336e+02,7.893163992801207485e+01
1.752775032999622056e+02,7.942378109793412477e+01
1.752605812812223007e+02,7.991568446006816373e+01
1.752339785291676435e+02,8.040715934852138957e+01
1.751977053552493260e+02,8.089801526348105654e+01
1.751517758192555902e+02,8.138806194505373526e+01
1.750962077238619941e+02,8.187710944701170490e+01
1.750310226077311029e+02,8.236496821041768612e+01
1.749562457371638402e+02,8.285144913709946479e+01
1.748719060963059917e+02,8.333636366294599895e+01
1.747780363759138709e+02,8.381952383099641679e+01
1.746746729606829547e+02,8.430074236429371126e+01
1.745618559151449460e+02,8.477983273847489443e+01
1.744396289681384076e+02,8.525660925406943136e+01
1.743080394958590773e+02,8.573088710847784455e+01
1.741671385034964885e+02,8.620248246760283450e+01
1.740169806054638855e+02,8.667121253710492113e+01
1.738576240042292511e+02,8.713689563325502263e+01
1.736891304677555183e+02,8.759935125335664452e+01
1.735115653055588609e+02,8.805840014571023744e+01
1.733249973433939886e+02,8.851386437909268068e+01
1.731294988965769335e+02,8.896556741172487648e+01
1.729251457419548785e+02,8.941333415970089504e+01
1.727120170885344521e+02,8.985699106485191123e+01
1.724901955467795744e+02,9.029636616201889865e+01
1.722597670965911618e+02,9.073128914570769155e+01
1.720208210539803133e+02,9.116159143610086346e+01
1.717734500364488781e+02,9.158710624440071513e+01
1.715201788736277990e+02,9.201306381814137580e+01
1.712669077108067484e+02,9.243902139188202227e+01
1.710136365479856693e+02,9.286497896562266874e+01
1.707603653851646186e+02,9.329093653936331521e+01
1.705070942223435395e+02,9.371689411310396167e+01
1.702538230595224888e+02,9.414285168684460814e+01
1.700005518967014098e+02,9.456880926058526882e+01
1.697472807338803591e+02,9.499476683432591528e+01
1.694940095710592800e+02,9.542072440806656175e+01
1.692407384082382009e+02,9.584668198180722243e+01
1.689874672454171503e+02,9.627263955554786889e+01
1.687341960825960712e+02,9.669859712928851536e+01
1.684809249197750205e+02,9.712455470302916183e+01
1.682276537569539414e+02,9.755051227676980830e+01
1.679743825941328907e+02,9.797646985051046897e+01
1.677211114313118117e+02,9.840242742425111544e+01
1.674678402684907610e+02,9.882838499799176191e+01
1.672145691056696819e+02,9.925434257173242258e+01
1.669612979428486312e+02,9.968030014547306905e+01
1.667080267800275521e+02,1.001062577192137155e+02
1.664547556172065015e+02,1.005322152929543620e+02
1.662014844543854224e+02,1.009581728666950085e+02
1.659482132915643717e+02,1.013841304404356691e+02
1.656949421287432926e+02,1.018100880141763156e+02
