t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.197026801109313965e+01,5.270606231689453125e+01,-1.197499871253967285e+00,4.969669818878173828e+00,-1.199525669217109680e-01,2.717180116598969311e-02,1.060000000000000000e+02,7.367506573968175820e-02
1.222071886062622070e+01,5.395220947265625000e+01,-1.225664019584655762e+00,4.969686985015869141e+00,-1.185734048485755920e-01,2.582912991104423586e-02,1.080000000000000000e+02,1.839512133191304744e-01
1.247004818916320801e+01,5.519464874267578125e+01,-1.252662301063537598e+00,4.971736907958984375e+00,-1.170567646622657776e-01,2.347413562724218888e-02,1.110000000000000000e+02,7.159430620279648438e-02
1.271772289276123047e+01,5.644169235229492188e+01,-1.279241442680358887e+00,4.975051403045654297e+00,-1.161365434527397156e-01,2.128604128330003481e-02,1.130000000000000000e+02,1.863125840861081239e-01
1.296514105796813965e+01,5.768562316894531250e+01,-1.305608153343200684e+00,4.977507591247558594e+00,-1.158612370491027832e-01,1.964761698198657855e-02,1.160000000000000000e+02,6.657104862042174942e-02
1.321682214736938477e+01,5.893270111083984375e+01,-1.331590652465820312e+00,4.979642391204833984e+00,-1.159633398056030273e-01,1.803890983869870998e-02,1.180000000000000000e+02,1.900807932851443505e-01
1.346496701240539551e+01,6.018503189086914062e+01,-1.357562541961669922e+00,4.981204509735107422e+00,-1.163325086236000061e-01,1.660717316527991760e-02,1.210000000000000000e+02,5.321246246659751961e-02
1.371719503402709961e+01,6.144188308715820312e+01,-1.384542584419250488e+00,4.980616569519042969e+00,-1.175657957792282104e-01,1.678412645375665715e-02,1.230000000000000000e+02,2.120914028339870583e-01
1.396487903594970703e+01,6.270616912841796875e+01,-1.411699414253234863e+00,4.977490425109863281e+00,-1.187025457620620728e-01,1.692368872444672753e-02,1.260000000000000000e+02,2.119892177103431877e-02
1.421931815147399902e+01,6.395840072631835938e+01,-1.437338232994079590e+00,4.975047588348388672e+00,-1.192673519253730774e-01,1.551430862934502670e-02,1.280000000000000000e+02,2.415396700659231122e-01
1.447100400924682617e+01,6.520536041259765625e+01,-1.463894963264465332e+00,4.972678184509277344e+00,-1.208093911409378052e-01,1.588442641297464764e-02,1.310000000000000000e+02,1.016967057483370018e-02
1.471456503868103027e+01,6.645603179931640625e+01,-1.490954399108886719e+00,4.971209526062011719e+00,-1.227925866842269897e-01,1.700152067653834184e-02,1.340000000000000000e+02,2.454529264504004549e-01
1.496307110786437988e+01,6.770233154296875000e+01,-1.518839120864868164e+00,4.969776153564453125e+00,-1.250921785831451416e-01,1.914900344150365086e-02,1.360000000000000000e+02,1.022719485837659571e-02
1.521846508979797363e+01,6.895411682128906250e+01,-1.546488046646118164e+00,4.968128204345703125e+00,-1.266746520996093750e-01,2.030631195807370074e-02,1.390000000000000000e+02,2.340709242699461901e-01
1.546530604362487793e+01,7.020238494873046875e+01,-1.574816346168518066e+00,4.966889858245849609e+00,-1.283003091812133789e-01,2.208455023946421028e-02,1.410000000000000000e+02,2.110655450213696702e-02
1.571727013587951660e+01,7.145872497558593750e+01,-1.604508399963378906e+00,4.965432167053222656e+00,-1.301192194223403931e-01,2.497339388658147835e-02,1.440000000000000000e+02,2.161991523485788935e-01
