vehicle,condition,perturbation,law,route,seed,score,completed,sat_fraction
fixed_wing,at limit,none,l1,2000,1,0.026952279741355258,True,0.0011337868480725624
fixed_wing,at limit,none,l1,2001,0,0.025940201624182424,True,0.0035137034434293743
fixed_wing,at limit,none,l1,2001,1,0.03166453871069509,True,0.0003563791874554526
fixed_wing,at limit,none,l1,2002,0,0.10825658069559929,True,0.07387627948375612
fixed_wing,at limit,none,l1,2002,1,0.03912010063332748,True,0.015312131919905771
fixed_wing,at limit,none,l1,2003,0,0.05804605322386497,True,0.022559474979491387
fixed_wing,at limit,none,l1,2003,1,0.03967559151676492,True,0.015710919088766692
fixed_wing,at limit,none,l1,2004,0,0.08056567942589432,True,0.03076274757690687
fixed_wing,at limit,none,l1,2004,1,0.026246302321955215,True,0.0006854009595613434
fixed_wing,at limit,none,l1,2005,0,0.03971550191034125,True,0.006148440931049627
fixed_wing,at limit,none,l1,2005,1,0.028938969511148924,True,0.0007163323782234957
fixed_wing,at limit,none,l1,2006,0,0.07305033873101009,True,0.04163596168017686
fixed_wing,at limit,none,l1,2006,1,0.034856125840629575,True,0.004693140794223827
fixed_wing,at limit,none,l1,2007,0,0.035240181089022625,True,0.0007158196134574087
fixed_wing,at limit,none,l1,2007,1,0.03511240665203462,True,0.00933572710951526
fixed_wing,at limit,none,l1,2008,0,0.15119366594986897,True,0.1197452229299363
fixed_wing,at limit,none,l1,2008,1,0.12832344680753496,True,0.12202509736045002
fixed_wing,at limit,none,l1,2009,0,0.05272428931459186,True,0.015730337078651686
fixed_wing,at limit,none,l1,2009,1,0.05871546224319611,True,0.01882693700217234
fixed_wing,at limit,none,l1,2010,0,0.04031353454714533,True,0.02158273381294964
fixed_wing,at limit,none,l1,2010,1,0.04387107945278955,True,0.0128
fixed_wing,at limit,none,l1,2011,0,0.0354468043104106,True,0.0007044734061289186
fixed_wing,at limit,none,l1,2011,1,0.09470803649955353,True,0.03405172413793103
fixed_wing,at limit,none,vector_field,2000,0,0.05107137901593395,True,0.07118515713744794
fixed_wing,at limit,none,vector_field,2000,1,0.016733448745709693,True,0.04981132075471698
fixed_wing,at limit,none,vector_field,2001,0,0.04432334836744011,True,0.07102869139258222
fixed_wing,at limit,none,vector_field,2001,1,0.026277220737021746,True,0.046908315565031986
fixed_wing,at limit,none,vector_field,2002,0,0.25083805120430724,True,0.23086900129701687
fixed_wing,at limit,none,vector_field,2002,1,0.11949511027754006,True,0.11167119038386972
fixed_wing,at limit,none,vector_field,2003,0,0.11058065109453413,True,0.17637540453074432
fixed_wing,at limit,none,vector_field,2003,1,0.06872605195950718,True,0.11695906432748537
fixed_wing,at limit,none,vector_field,2004,0,0.21402022465021758,True,0.14511434511434512
fixed_wing,at limit,none,vector_field,2004,1,0.03904852289105493,True,0.06318306010928962
fixed_wing,at limit,none,vector_field,2005,0,0.08101877503630736,True,0.1156195462478185
fixed_wing,at limit,none,vector_field,2005,1,0.033694589040995086,True,0.05607142857142857
fixed_wing,at limit,none,vector_field,2006,0,0.1681937259413973,True,0.13398692810457516
fixed_wing,at limit,none,vector_field,2006,1,0.032140976876711205,True,0.09198706431908013
fixed_wing,at limit,none,vector_field,2007,0,0.08039690407992231,True,0.08220640569395017
fixed_wing,at limit,none,vector_field,2007,1,0.08475243767975452,True,0.09035714285714286
fixed_wing,at limit,none,vector_field,2008,0,0.37361963591368097,True,0.2589869281045752
fixed_wing,at limit,none,vector_field,2008,1,0.3060801579095471,True,0.26919866444073454
fixed_wing,at limit,none,vector_field,2009,0,0.155238760860829,True,0.11045218680504076
fixed_wing,at limit,none,vector_field,2009,1,0.12824124646644192,True,0.11378320172290021
fixed_wing,at limit,none,vector_field,2010,0,0.12131058382733598,True,0.11901937524713326
fixed_wing,at limit,none,vector_field,2010,1,0.11151669192415282,True,0.15183867141162516
fixed_wing,at limit,none,vector_field,2011,0,0.023749225360099525,True,0.06080843585237258
fixed_wing,at limit,none,vector_field,2011,1,0.21087057569991677,True,0.17204757858963465
fixed_wing,at limit,none,lead_vf,2000,0,0.037444757287666594,True,0.015607156452226875
fixed_wing,at limit,none,lead_vf,2000,1,0.03165132622725833,True,0.007564296520423601
fixed_wing,at limit,none,lead_vf,2001,0,0.032753116446173305,True,0.005276116778051354
fixed_wing,at limit,none,lead_vf,2001,1,0.03374354143841435,True,0.0
fixed_wing,at limit,none,lead_vf,2002,0,0.11895197565127097,True,0.0943900267141585
fixed_wing,at limit,none,lead_vf,2002,1,0.05164475352447436,True,0.02475442043222004
fixed_wing,at limit,none,lead_vf,2003,0,0.06803389653114267,True,0.03655030800821355
fixed_wing,at limit,none,lead_vf,2003,1,0.05435573769465368,True,0.0212347620920173
fixed_wing,at limit,none,lead_vf,2004,0,0.09046077391627663,True,0.048482293423271504
fixed_wing,at limit,none,lead_vf,2004,1,0.030510793849212563,True,0.0
fixed_wing,at limit,none,lead_vf,2005,0,0.05115693141570013,True,0.038224956063268895
fixed_wing,at limit,none,lead_vf,2005,1,0.033554762612805954,True,0.002150537634408602
fixed_wing,at limit,none,lead_vf,2006,0,0.08111524444361531,True,0.04314159292035398
fixed_wing,at limit,none,lead_vf,2006,1,0.043424717197894626,True,0.019147398843930637
fixed_wing,at limit,none,lead_vf,2007,0,0.046157133375431744,True,0.01181948424068768
fixed_wing,at limit,none,lead_vf,2007,1,0.04490947791565624,True,0.020488856937455068
fixed_wing,at limit,none,lead_vf,2008,0,0.15632890725871693,True,0.13197105151128138
fixed_wing,at limit,none,lead_vf,2008,1,0.14706928044560388,True,0.13593073593073593
fixed_wing,at limit,none,lead_vf,2009,0,0.05826888528499449,True,0.020239880059970013
fixed_wing,at limit,none,lead_vf,2009,1,0.06901576458809777,True,0.02789855072463768
fixed_wing,at limit,none,lead_vf,2010,0,0.046022122765938006,True,0.028
fixed_wing,at limit,none,lead_vf,2010,1,0.05928402854241801,True,0.0244195356285028
fixed_wing,at limit,none,lead_vf,2011,0,0.03911641663125629,True,0.0021149101163200562
fixed_wing,at limit,none,lead_vf,2011,1,0.08722576452277842,True,0.06042296072507553
fixed_wing,at limit,position noise,pure_pursuit,2000,0,0.03177888736342872,True,0.011411182959300114
fixed_wing,at limit,position noise,pure_pursuit,2000,1,0.0267968499824663,True,0.00415564790328674
fixed_wing,at limit,position noise,pure_pursuit,2001,0,0.02671181926379154,True,0.004919184820801124
fixed_wing,at limit,position noise,pure_pursuit,2001,1,0.03217623548228357,True,0.0032074126870990736
fixed_wing,at limit,position noise,pure_pursuit,2002,0,0.11524658619045824,True,0.08311111111111111
fixed_wing,at limit,position noise,pure_pursuit,2002,1,0.040540334265597916,True,0.02198665096191598
fixed_wing,at limit,position noise,pure_pursuit,2003,0,0.058427130824978454,True,0.02378999179655455
fixed_wing,at limit,position noise,pure_pursuit,2003,1,0.04169570320431164,True,0.0192458758837392
fixed_wing,at limit,position noise,pure_pursuit,2004,0,0.08881177128727805,True,0.03496208930075821
fixed_wing,at limit,position noise,pure_pursuit,2004,1,0.026519070873263953,True,0.002742543709290367
fixed_wing,at limit,position noise,pure_pursuit,2005,0,0.040429980566020776,True,0.009218612818261633
fixed_wing,at limit,position noise,pure_pursuit,2005,1,0.029398578190483728,True,0.0017927572606669057
fixed_wing,at limit,position noise,pure_pursuit,2006,0,0.07903255215502047,True,0.04423147806855879
fixed_wing,at limit,position noise,pure_pursuit,2006,1,0.03697766518361281,True,0.010101010101010102
fixed_wing,at limit,position noise,pure_pursuit,2007,0,0.036571653701862605,True,0.00572655690765927
fixed_wing,at limit,position noise,pure_pursuit,2007,1,0.03752786488871956,True,0.010412926391382405
fixed_wing,at limit,position noise,pure_pursuit,2008,0,0.16636127707548976,True,0.12298558100084818
fixed_wing,at limit,position noise,pure_pursuit,2008,1,0.13618798947831579,True,0.11726525313717005
fixed_wing,at limit,position noise,pure_pursuit,2009,0,0.05449399583123596,True,0.01947565543071161
fixed_wing,at limit,position noise,pure_pursuit,2009,1,0.06072954689533781,True,0.02210144927536232
fixed_wing,at limit,position noise,pure_pursuit,2010,0,0.040702684528842695,True,0.02158273381294964
fixed_wing,at limit,position noise,pure_pursuit,2010,1,0.04485447053203215,True,0.01679328268692523
fixed_wing,at limit,position noise,pure_pursuit,2011,0,0.036161612836520446,True,0.0031701303275801338
fixed_wing,at limit,position noise,pure_pursuit,2011,1,0.09881128990438023,True,0.04093063334769496
fixed_wing,at limit,position noise,l1,2000,0,0.03197686939424227,True,0.010650437428680106
fixed_wing,at limit,position noise,l1,2000,1,0.026562034958442775,True,0.0030245746691871457
fixed_wing,at limit,position noise,l1,2001,0,0.02651560564359623,True,0.005621925509486999
fixed_wing,at limit,position noise,l1,2001,1,0.031630861241146224,True,0.0032074126870990736
fixed_wing,at limit,position noise,l1,2002,0,0.1111087849039956,True,0.07733333333333334
fixed_wing,at limit,position noise,l1,2002,1,0.039821676151516036,True,0.019638648860958365
fixed_wing,at limit,position noise,l1,2003,0,0.05652725022840693,True,0.02379975379565039
fixed_wing,at limit,position noise,l1,2003,1,0.04094652806957395,True,0.018460329929300863
fixed_wing,at limit,position noise,l1,2004,0,0.08403066161975904,True,0.03456998313659359
fixed_wing,at limit,position noise,l1,2004,1,0.026199639931667983,True,0.0023997257456290708
fixed_wing,at limit,position noise,l1,2005,0,0.03977868563977982,True,0.009218612818261633
fixed_wing,at limit,position noise,l1,2005,1,0.029570895661631864,True,0.002151308712800287
fixed_wing,at limit,position noise,l1,2006,0,0.07488596971733846,True,0.04423147806855879
fixed_wing,at limit,position noise,l1,2006,1,0.03651409023989177,True,0.009018759018759018
fixed_wing,at limit,position noise,l1,2007,0,0.036110867572182556,True,0.005368647100930566
fixed_wing,at limit,position noise,l1,2007,1,0.036477599310146776,True,0.011494252873563218
fixed_wing,at limit,position noise,l1,2008,0,0.15827365601195953,True,0.12388629613915995
fixed_wing,at limit,position noise,l1,2008,1,0.12766248695914612,True,0.12289052358286456
fixed_wing,at limit,position noise,l1,2009,0,0.05117802857223142,True,0.01799775028121485
fixed_wing,at limit,position noise,l1,2009,1,0.05855055819225069,True,0.021376811594202898
fixed_wing,at limit,position noise,l1,2010,0,0.04039492983470813,True,0.020783373301358914
fixed_wing,at limit,position noise,l1,2010,1,0.043779071070069675,True,0.015606242496998799
fixed_wing,at limit,position noise,l1,2011,0,0.0358294255842775,True,0.0028188865398167725
fixed_wing,at limit,position noise,l1,2011,1,0.09640637874591432,True,0.040499784575613956
fixed_wing,at limit,position noise,vector_field,2000,0,0.05330238209572404,True,0.07535024611889436
fixed_wing,at limit,position noise,vector_field,2000,1,0.0175658406068678,True,0.04790645039607695
fixed_wing,at limit,position noise,vector_field,2001,0,0.04357392647378595,True,0.07317927170868348
fixed_wing,at limit,position noise,vector_field,2001,1,0.023370498523223246,True,0.05581230003554923
fixed_wing,at limit,position noise,vector_field,2002,0,0.25861198148739406,True,0.23725151253241142
fixed_wing,at limit,position noise,vector_field,2002,1,0.1201601959332284,True,0.12417539774932092
fixed_wing,at limit,position noise,vector_field,2003,0,0.1161737352866975,True,0.19498381877022652
fixed_wing,at limit,position noise,vector_field,2003,1,0.076813738420764,True,0.11275848614904409
fixed_wing,at limit,position noise,vector_field,2004,0,0.20479323510768344,True,0.15349417637271215
fixed_wing,at limit,position noise,vector_field,2004,1,0.042992631306878845,True,0.06386612021857924
fixed_wing,at limit,position noise,vector_field,2005,0,0.09283480003847033,True,0.12870855148342059
fixed_wing,at limit,position noise,vector_field,2005,1,0.030322876048853337,True,0.06035714285714286
fixed_wing,at limit,position noise,vector_field,2006,0,0.1588323479565337,True,0.13694151834362514
fixed_wing,at limit,position noise,vector_field,2006,1,0.037236290298945735,True,0.10010764262648009
fixed_wing,at limit,position noise,vector_field,2007,0,0.07462540641493548,True,0.0893874643874644
fixed_wing,at limit,position noise,vector_field,2007,1,0.08514672102165788,True,0.1135308818279186
fixed_wing,at limit,position noise,vector_field,2008,0,0.3654832238799318,True,0.2662311147407105
fixed_wing,at limit,position noise,vector_field,2008,1,0.33576224475410443,True,0.271630615640599
fixed_wing,at limit,position noise,vector_field,2009,0,0.15889725100145521,True,0.11823573017049667
fixed_wing,at limit,position noise,vector_field,2009,1,0.1238353716043227,True,0.11673850574712644
fixed_wing,at limit,position noise,vector_field,2010,0,0.11486594920340731,True,0.1332542506919731
fixed_wing,at limit,position noise,vector_field,2010,1,0.11692581320112422,True,0.1627172195892575
fixed_wing,at limit,position noise,vector_field,2011,0,0.020978342117814158,True,0.06711173576950105
fixed_wing,at limit,position noise,vector_field,2011,1,0.2180414487459796,True,0.18471337579617833
fixed_wing,at limit,position noise,lead_vf,2000,0,0.0369311334560959,True,0.016368481157213552
fixed_wing,at limit,position noise,lead_vf,2000,1,0.030682280367194167,True,0.00832387438516837
fixed_wing,at limit,position noise,lead_vf,2001,0,0.030103056285320735,True,0.005625879043600563
fixed_wing,at limit,position noise,lead_vf,2001,1,0.03472132101200155,True,0.00035676061362825543
fixed_wing,at limit,position noise,lead_vf,2002,0,0.12409901284597016,True,0.0962566844919786
fixed_wing,at limit,position noise,lead_vf,2002,1,0.051930495461354254,True,0.02477388910735352
fixed_wing,at limit,position noise,lead_vf,2003,0,0.06443585863602241,True,0.04149548069022186
fixed_wing,at limit,position noise,lead_vf,2003,1,0.05204048594936868,True,0.02046438410074774
fixed_wing,at limit,position noise,lead_vf,2004,0,0.09324230135012408,True,0.048060708263069137
fixed_wing,at limit,position noise,lead_vf,2004,1,0.030386347769463234,True,0.0013717421124828531
fixed_wing,at limit,position noise,lead_vf,2005,0,0.04809637067787198,True,0.03781882145998241
fixed_wing,at limit,position noise,lead_vf,2005,1,0.03384876214022185,True,0.0028684116170670493
fixed_wing,at limit,position noise,lead_vf,2006,0,0.08284221614248924,True,0.04277286135693215
fixed_wing,at limit,position noise,lead_vf,2006,1,0.04553736832497397,True,0.019133574007220218
fixed_wing,at limit,position noise,lead_vf,2007,0,0.046059258822959276,True,0.011469534050179211
fixed_wing,at limit,position noise,lead_vf,2007,1,0.04608369211482895,True,0.020481494789795184
fixed_wing,at limit,position noise,lead_vf,2008,0,0.16101842662713486,True,0.13239676458067262
fixed_wing,at limit,position noise,lead_vf,2008,1,0.15087800070702906,True,0.1367965367965368
fixed_wing,at limit,position noise,lead_vf,2009,0,0.055593675880797,True,0.020247469066366704
fixed_wing,at limit,position noise,lead_vf,2009,1,0.06661645044559315,True,0.02610587382160986
fixed_wing,at limit,position noise,lead_vf,2010,0,0.045198431624571114,True,0.028
fixed_wing,at limit,position noise,lead_vf,2010,1,0.054946858837260956,True,0.02602081665332266
fixed_wing,at limit,position noise,lead_vf,2011,0,0.03836125166270371,True,0.004232804232804233
fixed_wing,at limit,position noise,lead_vf,2011,1,0.08651922857544657,True,0.059534081104400345
fixed_wing,at limit,velocity noise,pure_pursuit,2000,0,0.03430214842130799,True,0.012171928489920122
fixed_wing,at limit,velocity noise,pure_pursuit,2000,1,0.027209147331719696,True,0.005668934240362812
fixed_wing,at limit,velocity noise,pure_pursuit,2001,0,0.027149263597061157,True,0.0066760365425158116
fixed_wing,at limit,velocity noise,pure_pursuit,2001,1,0.031786988190968306,True,0.003206270039187745
fixed_wing,at limit,velocity noise,pure_pursuit,2002,0,0.12462768318069614,True,0.08174144824522435
fixed_wing,at limit,velocity noise,pure_pursuit,2002,1,0.04355737135983041,True,0.026687598116169546
fixed_wing,at limit,velocity noise,pure_pursuit,2003,0,0.060122698288116484,True,0.03034030340303403
fixed_wing,at limit,velocity noise,pure_pursuit,2003,1,0.04577122111481487,True,0.023949744797801334
fixed_wing,at limit,velocity noise,pure_pursuit,2004,0,0.09326110322355488,True,0.032842105263157895
fixed_wing,at limit,velocity noise,pure_pursuit,2004,1,0.028226271707220026,True,0.006851661527920521
fixed_wing,at limit,velocity noise,pure_pursuit,2005,0,0.04217212441041024,True,0.012296881862099254
fixed_wing,at limit,velocity noise,pure_pursuit,2005,1,0.030331886225909807,True,0.0032234957020057307
fixed_wing,at limit,velocity noise,pure_pursuit,2006,0,0.08310620307725154,True,0.044534412955465584
fixed_wing,at limit,velocity noise,pure_pursuit,2006,1,0.040752675001593935,True,0.015151515151515152
fixed_wing,at limit,velocity noise,pure_pursuit,2007,0,0.03881392387718986,True,0.0082319255547602
fixed_wing,at limit,velocity noise,pure_pursuit,2007,1,0.040609724402501074,True,0.012203876525484566
fixed_wing,at limit,velocity noise,pure_pursuit,2008,0,0.17781727234067085,True,0.11774671749258789
fixed_wing,at limit,velocity noise,pure_pursuit,2008,1,0.14147029073615233,True,0.1205704407951599
fixed_wing,at limit,velocity noise,pure_pursuit,2009,0,0.05466270267012284,True,0.020224719101123594
fixed_wing,at limit,velocity noise,pure_pursuit,2009,1,0.06311710923880723,True,0.023171614771904415
fixed_wing,at limit,velocity noise,pure_pursuit,2010,0,0.041488459618826704,True,0.022763578274760384
fixed_wing,at limit,velocity noise,pure_pursuit,2010,1,0.04814845565303687,True,0.0188
fixed_wing,at limit,velocity noise,pure_pursuit,2011,0,0.036423785323520044,True,0.003522367030644593
fixed_wing,at limit,velocity noise,pure_pursuit,2011,1,0.10156920876672484,True,0.043946574752261956
fixed_wing,at limit,velocity noise,l1,2000,0,0.03351361933244926,True,0.01141552511415525
fixed_wing,at limit,velocity noise,l1,2000,1,0.027275535765645446,True,0.0049130763416477706
fixed_wing,at limit,velocity noise,l1,2001,0,0.0273039909933422,True,0.007027406886858749
fixed_wing,at limit,velocity noise,l1,2001,1,0.03184803854408744,True,0.002851033499643621
fixed_wing,at limit,velocity noise,l1,2002,0,0.12022657102588902,True,0.0773677189862161
fixed_wing,at limit,velocity noise,l1,2002,1,0.04282140511513277,True,0.023557126030624265
fixed_wing,at limit,velocity noise,l1,2003,0,0.05846923835046455,True,0.02871205906480722
fixed_wing,at limit,velocity noise,l1,2003,1,0.04494861510992949,True,0.022388059701492536
fixed_wing,at limit,velocity noise,l1,2004,0,0.08906402098759612,True,0.03368421052631579
fixed_wing,at limit,velocity noise,l1,2004,1,0.02807814151496941,True,0.006509078451524495
fixed_wing,at limit,velocity noise,l1,2005,0,0.04172761071958882,True,0.011857707509881422
fixed_wing,at limit,velocity noise,l1,2005,1,0.030849514287309303,True,0.0035816618911174787
fixed_wing,at limit,velocity noise,l1,2006,0,0.07879216141764,True,0.043462246777163906
fixed_wing,at limit,velocity noise,l1,2006,1,0.04049757702437243,True,0.015512265512265512
fixed_wing,at limit,velocity noise,l1,2007,0,0.03836984543330528,True,0.00644468313641246
fixed_wing,at limit,velocity noise,l1,2007,1,0.03973680809401625,True,0.013285457809694794
fixed_wing,at limit,velocity noise,l1,2008,0,0.16971797280715278,True,0.12208562950402713
fixed_wing,at limit,velocity noise,l1,2008,1,0.13264215923910794,True,0.12240484429065744
fixed_wing,at limit,velocity noise,l1,2009,0,0.051461581485724606,True,0.01947565543071161
fixed_wing,at limit,velocity noise,l1,2009,1,0.06061782707228419,True,0.022447501810282405
fixed_wing,at limit,velocity noise,l1,2010,0,0.041150382287851006,True,0.022373152217339192
fixed_wing,at limit,velocity noise,l1,2010,1,0.047257821830495456,True,0.0184
fixed_wing,at limit,velocity noise,l1,2011,0,0.03660735652842198,True,0.0031701303275801338
fixed_wing,at limit,velocity noise,l1,2011,1,0.09891699852645883,True,0.04267241379310345
fixed_wing,at limit,velocity noise,vector_field,2000,0,0.06676132750380298,True,0.09682299546142209
fixed_wing,at limit,velocity noise,vector_field,2000,1,0.01982752452564116,True,0.07883817427385892
fixed_wing,at limit,velocity noise,vector_field,2001,0,0.04997143885733259,True,0.11013986013986014
fixed_wing,at limit,velocity noise,vector_field,2001,1,0.02742989323165606,True,0.08277087033747779
fixed_wing,at limit,velocity noise,vector_field,2002,0,0.27029425753292174,True,0.2653149266609146
fixed_wing,at limit,velocity noise,vector_field,2002,1,0.11949258559605078,True,0.15962805114296785
fixed_wing,at limit,velocity noise,vector_field,2003,0,0.11055464098276088,True,0.2084848484848485
fixed_wing,at limit,velocity noise,vector_field,2003,1,0.07865617609708561,True,0.14881184261784183
fixed_wing,at limit,velocity noise,vector_field,2004,0,0.20152490680339255,True,0.17304492512479203
fixed_wing,at limit,velocity noise,vector_field,2004,1,0.04539906420370435,True,0.09320587231136906
fixed_wing,at limit,velocity noise,vector_field,2005,0,0.08815511796790912,True,0.1530745747928478
fixed_wing,at limit,velocity noise,vector_field,2005,1,0.03850671920513848,True,0.09386152748037116
fixed_wing,at limit,velocity noise,vector_field,2006,0,0.15711610200704965,True,0.1579520697167756
fixed_wing,at limit,velocity noise,vector_field,2006,1,0.042219187680385614,True,0.12580645161290321
fixed_wing,at limit,velocity noise,vector_field,2007,0,0.08560644903521582,True,0.11099252934898612
fixed_wing,at limit,velocity noise,vector_field,2007,1,0.08698832144281075,True,0.13985016054227614
fixed_wing,at limit,velocity noise,vector_field,2008,0,0.371615159258898,True,0.2857142857142857
fixed_wing,at limit,velocity noise,vector_field,2008,1,0.3449852666351958,True,0.29248026589115084
fixed_wing,at limit,velocity noise,vector_field,2009,0,0.1653231007693044,True,0.14105886708626433
fixed_wing,at limit,velocity noise,vector_field,2009,1,0.13038572241230667,True,0.13747307968413497
fixed_wing,at limit,velocity noise,vector_field,2010,0,0.11337040075255103,True,0.1549407114624506
fixed_wing,at limit,velocity noise,vector_field,2010,1,0.10653884249213036,True,0.1826086956521739
fixed_wing,at limit,velocity noise,vector_field,2011,0,0.02371957424740781,True,0.09803232607167955
fixed_wing,at limit,velocity noise,vector_field,2011,1,0.2183752885386514,True,0.20755517826825126
fixed_wing,at limit,velocity noise,lead_vf,2000,0,0.04215178057018398,True,0.020928462709284626
fixed_wing,at limit,velocity noise,lead_vf,2000,1,0.0358539267445614,True,0.01361573373676248
fixed_wing,at limit,velocity noise,lead_vf,2001,0,0.03227957550364216,True,0.013713080168776372
fixed_wing,at limit,velocity noise,lead_vf,2001,1,0.035873123628552155,True,0.007845934379457917
fixed_wing,at limit,velocity noise,lead_vf,2002,0,0.1362664737557137,True,0.09915518008003557
fixed_wing,at limit,velocity noise,lead_vf,2002,1,0.05235699588815979,True,0.038884524744697564
fixed_wing,at limit,velocity noise,lead_vf,2003,0,0.06869875550834453,True,0.053388090349075976
fixed_wing,at limit,velocity noise,lead_vf,2003,1,0.05717518159666935,True,0.03735745182854896
fixed_wing,at limit,velocity noise,lead_vf,2004,0,0.09595935261316477,True,0.05391743892165122
fixed_wing,at limit,velocity noise,lead_vf,2004,1,0.03479042692659275,True,0.011998628728145356
fixed_wing,at limit,velocity noise,lead_vf,2005,0,0.05419483544398798,True,0.04391743522178305
fixed_wing,at limit,velocity noise,lead_vf,2005,1,0.0379074742167928,True,0.007168458781362007
fixed_wing,at limit,velocity noise,lead_vf,2006,0,0.08775325093048314,True,0.04900515843773029
fixed_wing,at limit,velocity noise,lead_vf,2006,1,0.0525253642295915,True,0.028870443883074703
fixed_wing,at limit,velocity noise,lead_vf,2007,0,0.050609785404895975,True,0.01683984235041204
fixed_wing,at limit,velocity noise,lead_vf,2007,1,0.050610120397674416,True,0.025871361839741286
fixed_wing,at limit,velocity noise,lead_vf,2008,0,0.17717749036698122,True,0.13557161070973225
fixed_wing,at limit,velocity noise,lead_vf,2008,1,0.15980780278341367,True,0.1371107266435986
fixed_wing,at limit,velocity noise,lead_vf,2009,0,0.057195459052332406,True,0.02623688155922039
fixed_wing,at limit,velocity noise,lead_vf,2009,1,0.0726698507180945,True,0.034045635639261135
fixed_wing,at limit,velocity noise,lead_vf,2010,0,0.04777975063664625,True,0.03198720511795282
fixed_wing,at limit,velocity noise,lead_vf,2010,1,0.0608030815031395,True,0.0344275420336269
fixed_wing,at limit,velocity noise,lead_vf,2011,0,0.044537192496379746,True,0.01163200563976031
fixed_wing,at limit,velocity noise,lead_vf,2011,1,0.09325751163545332,True,0.059534081104400345
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2000,0,0.03216098884795687,True,0.01366223908918406
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2000,1,0.03138795612081881,True,0.0015082956259426848
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2001,0,0.027592166919035925,True,0.0038569424964936885
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2001,1,0.031570314092190424,True,0.001066477070742979
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2002,0,0.12686371906097166,True,0.09995577178239717
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2002,1,0.0432206888932449,True,0.033229085222830336
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2003,0,0.06892185594307276,True,0.027766435279706004
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2003,1,0.046202960823136685,True,0.021917808219178082
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2004,0,0.10133769594521005,True,0.03526448362720403
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2004,1,0.026854993758942222,True,0.0013679890560875513
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2005,0,0.04149665389483183,True,0.01925601750547046
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2005,1,0.026486043378597206,True,0.0014295925661186562
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2006,0,0.09239941068752584,True,0.05099046221570066
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2006,1,0.032488092285429114,True,0.010075566750629723
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2007,0,0.0384325984849338,True,0.008925383791503035
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2007,1,0.04175389267633147,True,0.013605442176870748
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2008,0,0.18270973544165156,True,0.13468013468013468
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2008,1,0.15554932022242354,True,0.13513513513513514
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2009,0,0.06860917239779102,True,0.01866368047779022
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2009,1,0.07521800015584124,True,0.030313966077228437
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2010,0,0.04506135938371939,True,0.03463375796178344
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2010,1,0.04982265707774215,True,0.018333997608609008
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2011,0,0.03349462240750882,True,0.000351493848857645
fixed_wing,at limit,sensor delay 0.2 s,pure_pursuit,2011,1,0.11593776011051166,True,0.04849785407725322
fixed_wing,at limit,sensor delay 0.2 s,l1,2000,0,0.033516450183157395,True,0.012523719165085389
fixed_wing,at limit,sensor delay 0.2 s,l1,2000,1,0.03162425475254096,True,0.0015082956259426848
fixed_wing,at limit,sensor delay 0.2 s,l1,2001,0,0.028468135909902242,True,0.00455820476858345
fixed_wing,at limit,sensor delay 0.2 s,l1,2001,1,0.03206580149491205,True,0.001066477070742979
fixed_wing,at limit,sensor delay 0.2 s,l1,2002,0,0.12419685011382066,True,0.09955752212389381
fixed_wing,at limit,sensor delay 0.2 s,l1,2002,1,0.04230122974387567,True,0.03245991396167384
fixed_wing,at limit,sensor delay 0.2 s,l1,2003,0,0.0670078201207857,True,0.02696078431372549
fixed_wing,at limit,sensor delay 0.2 s,l1,2003,1,0.045606378379344205,True,0.021917808219178082
fixed_wing,at limit,sensor delay 0.2 s,l1,2004,0,0.09713964548261199,True,0.036523929471032744
fixed_wing,at limit,sensor delay 0.2 s,l1,2004,1,0.026855634187302076,True,0.0013679890560875513
fixed_wing,at limit,sensor delay 0.2 s,l1,2005,0,0.04092360123794954,True,0.0175054704595186
fixed_wing,at limit,sensor delay 0.2 s,l1,2005,1,0.02707725980342757,True,0.0014295925661186562
fixed_wing,at limit,sensor delay 0.2 s,l1,2006,0,0.0885109877363304,True,0.05137614678899083
