t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.825507998466491699e+01,1.245785293579101562e+02,2.239291954040527344e+01,3.255261182785034180e+00,3.761069774627685547e+00,-2.894073338266902606e-01,2.690000000000000000e+02,2.033207275055103347e-01
2.850317883491516113e+01,1.254029464721679688e+02,2.333432960510253906e+01,3.277683258056640625e+00,3.735708236694335938e+00,-2.895394672792521717e-01,2.710000000000000000e+02,1.902011685842464328e-01
2.874988889694213867e+01,1.262383728027343750e+02,2.427505302429199219e+01,3.301660537719726562e+00,3.708530426025390625e+00,-2.958274538950798616e-01,2.740000000000000000e+02,6.825823251023208083e-02
2.900379204750061035e+01,1.270746383666992188e+02,2.520451927185058594e+01,3.325206756591796875e+00,3.678989648818969727e+00,-2.864349752930571147e-01,2.760000000000000000e+02,2.089733009251917573e-01
2.925401806831359863e+01,1.279215164184570312e+02,2.613177490234375000e+01,3.350199460983276367e+00,3.649008512496948242e+00,-2.859621212373172905e-01,2.790000000000000000e+02,1.829739978659924715e-01
2.950146412849426270e+01,1.287806243896484375e+02,2.705667114257812500e+01,3.376190185546875000e+00,3.618447780609130859e+00,-2.685181589043337258e-01,2.810000000000000000e+02,3.207259446038712158e-01
2.975203204154968262e+01,1.296380310058593750e+02,2.796493911743164062e+01,3.403264522552490234e+00,3.589629173278808594e+00,-2.615756824923569646e-01,2.840000000000000000e+02,2.998123590071729017e-01
3.000546097755432129e+01,1.305012054443359375e+02,2.886598968505859375e+01,3.430269479751586914e+00,3.562962770462036133e+00,-2.394015691141792579e-01,2.860000000000000000e+02,4.078023379346828459e-01
3.025515794754028320e+01,1.313676605224609375e+02,2.975731086730957031e+01,3.457227468490600586e+00,3.537875890731811523e+00,-2.290005216764652574e-01,2.890000000000000000e+02,3.840250165376180580e-01
3.050382089614868164e+01,1.322457885742187500e+02,3.064764785766601562e+01,3.483119010925292969e+00,3.515195131301879883e+00,-2.045903893014341113e-01,2.910000000000000000e+02,4.677815536332901591e-01
3.075171184539794922e+01,1.331199645996093750e+02,3.152320861816406250e+01,3.507037162780761719e+00,3.493595123291015625e+00,-1.922429405981793960e-01,2.940000000000000000e+02,4.338915284924290683e-01
3.099902200698852539e+01,1.339992523193359375e+02,3.239303970336914062e+01,3.528525590896606445e+00,3.472538948059082031e+00,-1.664061271262977926e-01,2.960000000000000000e+02,4.922157587341986495e-01
3.125078701972961426e+01,1.348852081298828125e+02,3.325997924804687500e+01,3.550897836685180664e+00,3.455145120620727539e+00,-1.524399462907249925e-01,2.990000000000000000e+02,4.548856788328041190e-01
3.150470590591430664e+01,1.357884674072265625e+02,3.413437271118164062e+01,3.573493957519531250e+00,3.441719532012939453e+00,-1.276671516625299263e-01,3.010000000000000000e+02,5.019760636584159608e-01
3.175293898582458496e+01,1.366860656738281250e+02,3.499384689331054688e+01,3.595004796981811523e+00,3.430205583572387695e+00,-1.127581150849551600e-01,3.040000000000000000e+02,4.470710408780236844e-01
3.200165510177612305e+01,1.375886840820312500e+02,3.585118103027343750e+01,3.614290237426757812e+00,3.421470403671264648e+00,-8.925268573999466104e-02,3.060000000000000000e+02,4.850768747464401232e-01
3.225467109680175781e+01,1.384934082031250000e+02,3.670475006103515625e+01,3.631575345993041992e+00,3.413819074630737305e+00,-7.497806254971238482e-02,3.090000000000000000e+02,4.192849306432483436e-01
3.250420808792114258e+01,1.394057006835937500e+02,3.755947494506835938e+01,3.646049261093139648e+00,3.406591653823852539e+00,-5.302668543809558460e-02,3.110000000000000000e+02,4.555611837166336220e-01
3.275185775756835938e+01,1.403202514648437500e+02,3.841114425659179688e+01,3.658004999160766602e+00,3.399980306625366211e+00,-3.267872205096224170e-02,3.140000000000000000e+02,3.739934533449213450e-01
3.300297379493713379e+01,1.412380371093750000e+02,3.926276016235351562e+01,3.663679122924804688e+00,3.393749952316284180e+00,-2.082070010925066508e-02,3.160000000000000000e+02,4.193893871659825079e-01
3.325260496139526367e+01,1.421587066650390625e+02,4.011492538452148438e+01,3.664019107818603516e+00,3.387239456176757812e+00,-6.261405706588937803e-03,3.190000000000000000e+02,3.188446209997925496e-01
3.350236487388610840e+01,1.430822906494140625e+02,4.096832656860351562e+01,3.662807703018188477e+00,3.381545305252075195e+00,3.299237777386779084e-03,3.220000000000000000e+02,3.751732437118625030e-01
3.375220394134521484e+01,1.440121765136718750e+02,4.182652664184570312e+01,3.660527706146240234e+00,3.377190351486206055e+00,1.503864021096236979e-02,3.240000000000000000e+02,2.613164892643599080e-01
3.400375390052795410e+01,1.449318695068359375e+02,4.267510223388671875e+01,3.658020734786987305e+00,3.374601840972900391e+00,2.316933529232784519e-02,3.270000000000000000e+02,3.113145195815853472e-01
3.425211906433105469e+01,1.458473815917968750e+02,4.352024841308593750e+01,3.654840707778930664e+00,3.374161958694458008e+00,3.140881641809706998e-02,3.290000000000000000e+02,2.038554652439057702e-01
3.450341606140136719e+01,1.467645568847656250e+02,4.436857604980468750e+01,3.652002811431884766e+00,3.375880241394042969e+00,3.709586850978578015e-02,3.320000000000000000e+02,2.662690988188264329e-01
3.475141501426696777e+01,1.476777343750000000e+02,4.521511459350585938e+01,3.649189472198486328e+00,3.378718376159667969e+00,4.231298488823780068e-02,3.340000000000000000e+02,1.516916014602697760e-01
3.500261497497558594e+01,1.485924530029296875e+02,4.606502914428710938e+01,3.645711898803710938e+00,3.381558895111083984e+00,4.668869134933239379e-02,3.370000000000000000e+02,2.313153883372297270e-01
3.525050902366638184e+01,1.495034179687500000e+02,4.691281890869140625e+01,3.642656326293945312e+00,3.385294198989868164e+00,5.006600150813467903e-02,3.390000000000000000e+02,1.071970666192497562e-01
