t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.500510001182556152e+01,1.140722198486328125e+02,9.129979133605957031e+00,3.577982425689697266e+00,3.493602752685546875e+00,3.329462981101646846e-01,2.350000000000000000e+02,1.431872863775621951e+00
2.525406599044799805e+01,1.149675292968750000e+02,1.001415634155273438e+01,3.519547224044799805e+00,3.554502010345458984e+00,2.703069519314619806e-01,2.380000000000000000e+02,1.387455865838571389e+00
2.550136399269104004e+01,1.158497467041015625e+02,1.091300487518310547e+01,3.469041824340820312e+00,3.604706287384033203e+00,1.845767567643398221e-01,2.400000000000000000e+02,1.338564434241599432e+00
2.574976205825805664e+01,1.167176666259765625e+02,1.182059288024902344e+01,3.423758983612060547e+00,3.643831968307495117e+00,1.256253034223847875e-01,2.430000000000000000e+02,1.252986633274284722e+00
2.600235891342163086e+01,1.175744628906250000e+02,1.273578548431396484e+01,3.387001991271972656e+00,3.673422813415527344e+00,5.236447426262651889e-02,2.450000000000000000e+02,1.180492758335592196e+00
2.625107884407043457e+01,1.184233932495117188e+02,1.365749549865722656e+01,3.359617710113525391e+00,3.697254896163940430e+00,8.072117500999412059e-04,2.480000000000000000e+02,1.066719036194492709e+00
2.650243306159973145e+01,1.192642898559570312e+02,1.458179187774658203e+01,3.340989351272583008e+00,3.715040683746337891e+00,-5.799926979919255154e-02,2.500000000000000000e+02,9.822405546327335202e-01
2.675250291824340820e+01,1.201044311523437500e+02,1.551371765136718750e+01,3.330363273620605469e+00,3.726417064666748047e+00,-1.010503823644364890e-01,2.530000000000000000e+02,8.497427865370167366e-01
2.700428891181945801e+01,1.209491119384765625e+02,1.645468521118164062e+01,3.325784444808959961e+00,3.731510877609252930e+00,-1.449209021683669218e-01,2.550000000000000000e+02,7.686750327644037428e-01
2.725449395179748535e+01,1.217894058227539062e+02,1.739192008972167969e+01,3.326293230056762695e+00,3.730444431304931641e+00,-1.797738861928492859e-01,2.580000000000000000e+02,6.188029927332552305e-01
2.749967503547668457e+01,1.226311035156250000e+02,1.832846832275390625e+01,3.331906080245971680e+00,3.720728397369384766e+00,-2.062159784602508872e-01,2.610000000000000000e+02,5.624976948308405555e-01
2.775173878669738770e+01,1.234744949340820312e+02,1.926292610168457031e+01,3.340762376785278320e+00,3.706103086471557617e+00,-2.253335327274221533e-01,2.630000000000000000e+02,3.939919009244435277e-01
2.800015211105346680e+01,1.243208999633789062e+02,2.019379425048828125e+01,3.352213859558105469e+00,3.687316656112670898e+00,-2.433021397432745536e-01,2.660000000000000000e+02,3.661582901509783383e-01
2.825325107574462891e+01,1.251710968017578125e+02,2.112017440795898438e+01,3.366771936416625977e+00,3.665360212326049805e+00,-2.500367645224676472e-01,2.680000000000000000e+02,1.895508340313283302e-01
2.849773907661437988e+01,1.260219116210937500e+02,2.203737831115722656e+01,3.383117437362670898e+00,3.640891790390014648e+00,-2.595932001336910822e-01,2.710000000000000000e+02,2.320732119235024149e-01
