x,y,psi,kappa,s
-2.003506440468167682e+01,3.476616561851268017e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.513906485019708725e+02
-1.974065654522095770e+01,3.436811099168559736e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.518857479603129832e+02
-1.944624868576024568e+01,3.397005636485852165e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.523808474186550939e+02
-1.915184082629953011e+01,3.357200173803144594e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.528759468769972045e+02
-1.885743296683881454e+01,3.317394711120437023e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.533710463353393152e+02
-1.856302510737809897e+01,3.277589248437730163e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.538661457936814259e+02
-1.826861724791738339e+01,3.237783785755021881e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.543612452520235365e+02
-1.797420938845666782e+01,3.197978323072314666e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.548563447103656472e+02
-1.767980152899594870e+01,3.158172860389607095e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.553514441687077579e+02
-1.738539366953523668e+01,3.118367397706899879e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.558465436270498685e+02
-1.709098581007451756e+01,3.078561935024191598e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.563416430853919792e+02
-1.679657795061380199e+01,3.038756472341484738e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.568367425437340898e+02
-1.650217009115308642e+01,2.998951009658776456e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.573318420020762005e+02
-1.620776223169237085e+01,2.959145546976068886e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.578269414604183112e+02
-1.591335437223165528e+01,2.919340084293361315e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.583220409187604218e+02
-1.561894651277093971e+01,2.879534621610653744e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.588171403771025325e+02
-1.532453865331022413e+01,2.839729158927946173e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.593122398354446432e+02
-1.503013079384950501e+01,2.799923696245238602e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.598073392937867538e+02
-1.473572293438879299e+01,2.760118233562531032e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.603024387521288645e+02
-1.444131507492807742e+01,2.720312770879823461e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.607975382104709752e+02
-1.414690721546736185e+01,2.680507308197115179e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.612926376688130858e+02
-1.385249935600664628e+01,2.640701845514408319e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.617877371271551965e+02
-1.355809149654593071e+01,2.600896382831700748e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.622828365854973072e+02
-1.326368363708521514e+01,2.561090920148993177e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.627779360438394178e+02
-1.296927577762449602e+01,2.521285457466284896e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.632730355021815285e+02
-1.267486791816378400e+01,2.481479994783578036e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.637681349605236392e+02
-1.238046005870306843e+01,2.441674532100869754e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.642632344188657498e+02
-1.208605219924234575e+01,2.401869069418162894e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.647583338772078605e+02
-1.179164433978163729e+01,2.362063606735454613e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.652534333355499712e+02
-1.149723648032091461e+01,2.322258144052747042e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.657485327938920818e+02
-1.120282862086020614e+01,2.282452681370039471e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.662436322522341925e+02
-1.090842076139948347e+01,2.242647218687331900e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.667387317105763032e+02
-1.061401290193877500e+01,2.202841756004624330e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.672338311689184138e+02
-1.031960504247805233e+01,2.163036293321916759e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.677289306272605245e+02
-1.002519718301734386e+01,2.123230830639209188e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.682240300856026352e+02
-9.730789323556621184e+00,2.083425367956501617e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.687191295439447458e+02
-9.436381464095909166e+00,2.043619905273794046e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.692142290022868565e+02
-9.141973604635190043e+00,2.003814442591086475e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.697093284606289672e+02
-8.847565745174478025e+00,1.964008979908379615e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.702044279189710778e+02
-8.553157885713758901e+00,1.924203517225671334e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.706995273773131885e+02
-8.258750026253046883e+00,1.884398054542963763e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.711946268356552991e+02
-7.964342166792327760e+00,1.844592591860256192e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.716897262939974098e+02
-7.669934307331615742e+00,1.804787129177548621e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.721848257523395205e+02
-7.375526447870896618e+00,1.764981666494841051e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.726799252106816311e+02
-7.081118588410184600e+00,1.725176203812133480e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.731750246690237418e+02
-6.786710728949461924e+00,1.685370741129425198e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.736701241273658525e+02
-6.492302869488753458e+00,1.645565278446718338e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.741652235857079631e+02
-6.197895010028030782e+00,1.605759815764010057e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.746603230440500738e+02
-5.903487150567322317e+00,1.565954353081303196e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.751554225023921845e+02
-5.609079291106599641e+00,1.526148890398594915e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.756505219607342951e+02
-5.314671431645891175e+00,1.486343427715887344e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.761456214190764058e+02
-5.020263572185172052e+00,1.446537965033179773e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.766407208774185165e+02
-4.725855712724460034e+00,1.406732502350472913e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.771358203357606271e+02
-4.431447853263733805e+00,1.366927039667764632e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.776309197941027378e+02
-4.137039993803028892e+00,1.327121576985057061e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.781260192524448485e+02
-3.842632134342302663e+00,1.287316114302349490e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.786211187107869591e+02
-3.548224274881597751e+00,1.247510651619641919e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.791162181691290698e+02
-3.253816415420871522e+00,1.207705188936935059e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.796113176274711805e+02
-2.959408555960166609e+00,1.167899726254228199e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.801064170858132911e+02
-2.665000696499440380e+00,1.128094263571519917e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.806015165441554018e+02
-2.370592837038728362e+00,1.088288800888811636e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.810966160024975125e+02
-2.076184977578009239e+00,1.048483338206104065e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.815917154608396231e+02
-1.781777118117297221e+00,1.008677875523397205e+01,5.349211606599387103e+00,0.000000000000000000e+00,5.820868149191817338e+02
-1.487369258656578097e+00,9.688724128406903446e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.825819143775238445e+02
-1.192961399195866079e+00,9.290669501579806422e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.830770138358659551e+02
-8.985535397351469555e-01,8.892614874752737819e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.835721132942080658e+02
-6.041456802744349375e-01,8.494560247925662111e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.840672127525501764e+02
-3.097378208137158140e-01,8.096505621098593508e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.845623122108922871e+02
-1.532996135300379592e-02,7.698450994271510694e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.850574116692343978e+02
2.790778981077011167e-01,7.300396367444442092e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.855525111275765084e+02
5.734857575684273456e-01,6.902341740617359278e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.860476105859186191e+02
8.678936170291464691e-01,6.504287113790283570e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.865427100442607298e+02
1.162301476489858487e+00,6.106232486963200756e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.870378095026028404e+02
1.456709335950577611e+00,5.708177860136132153e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.875329089609449511e+02
1.751117195411289629e+00,5.310123233309063551e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.880280084192870618e+02
2.045525054872008752e+00,4.912068606481980737e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.885231078776291724e+02
2.339932914332720770e+00,4.514013979654905029e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.890182073359712831e+02
2.634340773793439894e+00,4.115959352827836426e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.895133067943133938e+02
2.928748633254151912e+00,3.717904726000753612e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.900084062526555044e+02
3.223156492714871035e+00,3.319850099173685010e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.905035057109976151e+02
3.517564352175583053e+00,2.921795472346602196e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.909986051693397258e+02
3.811972211636302177e+00,2.523740845519526488e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.914937046276818364e+02
4.106380071097014195e+00,2.125686218692443674e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.919888040860239471e+02
4.400787930557740424e+00,1.727631591865375071e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.924839035443660578e+02
4.695195790018445337e+00,1.329576965038306469e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.929790030027081684e+02
4.989603649479171565e+00,9.315223382112236550e-01,5.349211606599387103e+00,0.000000000000000000e+00,5.934741024610502791e+02
5.284011508939876478e+00,5.334677113841408413e-01,5.349211606599387103e+00,0.000000000000000000e+00,5.939692019193923898e+02
5.578419368400602707e+00,1.354130845570651331e-01,5.349211606599387103e+00,0.000000000000000000e+00,5.944643013777345004e+02
5.872827227861307620e+00,-2.626415422700034696e-01,5.349211606599387103e+00,0.000000000000000000e+00,5.949594008360766111e+02
6.167235087322033849e+00,-6.606961690970720724e-01,5.349211606599387103e+00,0.000000000000000000e+00,5.954545002944187218e+02
6.461642946782738761e+00,-1.058750795924154886e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.959495997527608324e+02
6.756050806243464990e+00,-1.456805422751237700e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.964446992111029431e+02
7.050458665704169903e+00,-1.854860049578306302e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.969397986694450537e+02
7.344866525164896132e+00,-2.252914676405382011e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.974348981277871644e+02
7.639274384625608150e+00,-2.650969303232457719e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.979299975861292751e+02
7.933682244086327273e+00,-3.049023930059533427e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.984250970444713857e+02
8.228090103547039291e+00,-3.447078556886623346e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.989201965028134964e+02
8.522497963007758415e+00,-3.845133183713684843e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.994152959611556071e+02
8.816905822468470433e+00,-4.243187810540760552e+00,5.349211606599387103e+00,0.000000000000000000e+00,5.999103954194977177e+02
9.111313681929189556e+00,-4.641242437367836260e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.004054948778398284e+02
9.405721541389901574e+00,-5.039297064194911968e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.009005943361819391e+02
9.700129400850613592e+00,-5.437351691021987676e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.013956937945240497e+02
9.994537260311332716e+00,-5.835406317849063385e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.018907932528661604e+02
1.028894511977205184e+01,-6.233460944676153304e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.023858927112082711e+02
1.058335297923276386e+01,-6.631515571503214801e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.028809921695503817e+02
1.087776083869348298e+01,-7.029570198330290509e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.033760916278924924e+02
1.117216869815419500e+01,-7.427624825157366217e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.038711910862346031e+02
1.146657655761491412e+01,-7.825679451984456136e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.043662905445767137e+02
1.176098441707562614e+01,-8.223734078811531845e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.048613900029188244e+02
1.205539227653634526e+01,-8.621788705638593342e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.053564894612609351e+02
1.234980013599705728e+01,-9.019843332465669050e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.058515889196030457e+02
1.264420799545776930e+01,-9.417897959292758969e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.063466883779451564e+02
1.293861585491848842e+01,-9.815952586119834677e+00,5.349211606599387103e+00,0.000000000000000000e+00,6.068417878362872671e+02
1.323302371437920755e+01,-1.021400721294691039e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.073368872946293777e+02
1.352743157383991957e+01,-1.061206183977397188e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.078319867529714884e+02
1.382183943330063869e+01,-1.101011646660106180e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.083270862113135991e+02
1.411624729276135071e+01,-1.140817109342813751e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.088221856696557097e+02
1.441065515222207694e+01,-1.180622572025521322e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.093172851279978204e+02
1.470506301168278185e+01,-1.220428034708228893e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.098123845863399310e+02
1.499947087114350808e+01,-1.260233497390935042e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.103074840446820417e+02
1.529387873060421299e+01,-1.300038960073644034e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.108025835030241524e+02
1.558828659006493922e+01,-1.339844422756351605e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.112976829613662630e+02
1.588269444952564413e+01,-1.379649885439057755e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.117927824197083737e+02
1.617710230898637036e+01,-1.419455348121766747e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.122878818780504844e+02
1.647151016844708948e+01,-1.459260810804474318e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.127829813363925950e+02
1.676591802790780150e+01,-1.499066273487181888e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.132780807947347057e+02
1.706032588736851352e+01,-1.538871736169889459e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.137731802530768164e+02
1.735473374682923264e+01,-1.578677198852595609e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.142682797114189270e+02
1.764914160628995177e+01,-1.618482661535306022e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.147633791697610377e+02
1.794354946575066379e+01,-1.658288124218012172e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.152584786281031484e+02
1.823795732521138291e+01,-1.698093586900719743e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.157535780864452590e+02
1.853236518467209493e+01,-1.737899049583427313e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.162486775447873697e+02
1.882677304413280694e+01,-1.777704512266134884e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.167437770031294804e+02
1.912118090359352607e+01,-1.817509974948842455e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.172388764614715910e+02
1.941558876305424519e+01,-1.857315437631550026e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.177339759198137017e+02
1.970999662251495721e+01,-1.897120900314257597e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.182290753781558124e+02
2.000440448197566923e+01,-1.936926362996965167e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.187241748364979230e+02
2.029881234143638835e+01,-1.976731825679672738e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.192192742948400337e+02
2.059322020089710037e+01,-2.016537288362380309e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.197143737531821444e+02
2.088762806035781949e+01,-2.056342751045087880e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.202094732115242550e+02
2.118203591981854572e+01,-2.096148213727795451e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.207045726698663657e+02
2.147644377927925063e+01,-2.135953676410503022e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.211996721282084764e+02
2.177085163873996265e+01,-2.175759139093210592e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.216947715865505870e+02
2.206525949820068178e+01,-2.215564601775919584e+01,5.349211606599387103e+00,0.000000000000000000e+00,6.221898710448926977e+02
2.237879523883449195e+01,-2.256185062592869883e+01,5.390265236221290834e+00,8.000000000000000167e-02,6.227030053785256314e+02
2.270873828951831541e+01,-2.295484480865712840e+01,5.431318865843194565e+00,8.000000000000000167e-02,6.232161397121585651e+02
2.305453264216581744e+01,-2.333396630637261637e+01,5.472372495465098297e+00,8.000000000000000167e-02,6.237292740457914988e+02
2.341559557665031832e+01,-2.369857623724993800e+01,5.513426125087002028e+00,8.000000000000000167e-02,6.242424083794244325e+02
2.379131864278372888e+01,-2.404806017383107530e+01,5.554479754708905759e+00,8.000000000000000167e-02,6.247555427130573662e+02
2.418106868565472922e+01,-2.438182917843603548e+01,5.595533384330808602e+00,8.000000000000000167e-02,6.252686770466902999e+02
2.458418891259850625e+01,-2.469932079561945670e+01,5.636587013952712333e+00,8.000000000000000167e-02,6.257818113803232336e+02
2.500000000000001421e+01,-2.499999999999997158e+01,5.677640643574616064e+00,8.000000000000000167e-02,6.262949457139561673e+02
2.542690707065766631e+01,-2.528279383697190852e+01,5.718609602096224265e+00,8.000000000000000167e-02,6.268070218813442125e+02
2.586503844736685309e+01,-2.554786533289275852e+01,5.759578560617832466e+00,8.000000000000000167e-02,6.273190980487322577e+02
2.631365884893464724e+01,-2.579476963926256516e+01,5.800547519139440666e+00,8.000000000000000167e-02,6.278311742161203028e+02
2.677201539126836849e+01,-2.602309239613685676e+01,5.841516477661049755e+00,8.000000000000000167e-02,6.283432503835083480e+02
2.723933885088132456e+01,-2.623245042751417344e+01,5.882485436182657956e+00,8.000000000000000167e-02,6.288553265508963932e+02
2.771484495581964325e+01,-2.642249238438999370e+01,5.923454394704266157e+00,8.000000000000000167e-02,6.293674027182844384e+02
2.819773570184382550e+01,-2.659289933439794495e+01,5.964423353225874358e+00,8.000000000000000167e-02,6.298794788856724836e+02
2.868720069165603448e+01,-2.674338529704874645e+01,6.005392311747482559e+00,8.000000000000000167e-02,6.303915550530605287e+02
2.918241849492571305e+01,-2.687369772366860587e+01,6.046361270269090760e+00,8.000000000000000167e-02,6.309036312204485739e+02
2.966341644684819201e+01,-2.698978809255771338e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.313984402780681648e+02
3.014441439877067097e+01,-2.710587846144682089e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.318932493356877558e+02
3.062541235069314993e+01,-2.722196883033592840e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.323880583933073467e+02
3.110641030261562889e+01,-2.733805919922503236e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.328828674509269376e+02
3.158740825453810785e+01,-2.745414956811413987e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.333776765085465286e+02
3.206840620646058682e+01,-2.757023993700324738e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.338724855661661195e+02
3.254940415838306933e+01,-2.768633030589235489e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.343672946237857104e+02
3.303040211030554474e+01,-2.780242067478145884e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.348621036814053014e+02
3.351140006222802015e+01,-2.791851104367056635e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.353569127390248923e+02
3.399239801415050266e+01,-2.803460141255967386e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.358517217966444832e+02
3.447339596607298517e+01,-2.815069178144877782e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.363465308542640742e+02
3.495439391799546058e+01,-2.826678215033788533e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.368413399118836651e+02
3.543539186991793599e+01,-2.838287251922699284e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.373361489695032560e+02
3.591638982184041851e+01,-2.849896288811609679e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.378309580271228469e+02
3.639738777376289391e+01,-2.861505325700520430e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.383257670847424379e+02
3.687838572568537643e+01,-2.873114362589431181e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.388205761423620288e+02
3.735938367760785184e+01,-2.884723399478341932e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.393153851999816197e+02
3.784038162953032725e+01,-2.896332436367252328e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.398101942576012107e+02
3.832137958145280976e+01,-2.907941473256163079e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.403050033152208016e+02
3.880237753337528517e+01,-2.919550510145073829e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.407998123728403925e+02
3.928337548529776768e+01,-2.931159547033984580e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.412946214304599835e+02
3.976437343722024309e+01,-2.942768583922894976e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.417894304880795744e+02
4.024537138914272560e+01,-2.954377620811805727e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.422842395456991653e+02
4.072636934106520812e+01,-2.965986657700716478e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.427790486033187562e+02
4.120736729298768353e+01,-2.977595694589626873e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.432738576609383472e+02
4.168836524491015894e+01,-2.989204731478537624e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.437686667185579381e+02
4.216936319683263434e+01,-3.000813768367448375e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.442634757761775290e+02
4.265036114875512396e+01,-3.012422805256358771e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.447582848337971200e+02
4.313135910067759937e+01,-3.024031842145269522e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.452530938914167109e+02
4.361235705260007478e+01,-3.035640879034180273e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.457479029490363018e+02
4.409335500452255019e+01,-3.047249915923091024e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.462427120066558928e+02
4.457435295644503270e+01,-3.058858952812001775e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.467375210642754837e+02
4.505535090836751522e+01,-3.070467989700912170e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.472323301218950746e+02
4.553634886028999063e+01,-3.082077026589822921e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.477271391795146656e+02
4.601734681221246603e+01,-3.093686063478733672e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.482219482371342565e+02
4.649834476413494855e+01,-3.105295100367644068e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.487167572947538474e+02
4.697934271605743106e+01,-3.116904137256554819e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.492115663523734383e+02
4.746034066797990647e+01,-3.128513174145465570e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.497063754099930293e+02
4.794133861990238188e+01,-3.140122211034375965e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.502011844676126202e+02
4.842233657182485729e+01,-3.151731247923286716e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.506959935252322111e+02
4.890333452374733980e+01,-3.163340284812197467e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.511908025828518021e+02
4.938433247566982232e+01,-3.174949321701107863e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.516856116404713930e+02
4.986533042759229772e+01,-3.186558358590018614e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.521804206980909839e+02
5.034632837951478024e+01,-3.198167395478929365e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.526752297557105749e+02
5.082732633143725565e+01,-3.209776432367839760e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.531700388133301658e+02
5.130832428335973816e+01,-3.221385469256750866e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.536648478709497567e+02
5.178932223528221357e+01,-3.232994506145661262e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.541596569285693477e+02
5.227032018720468898e+01,-3.244603543034571658e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.546544659861889386e+02
5.275131813912717860e+01,-3.256212579923482764e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.551492750438085295e+02
5.323231609104965401e+01,-3.267821616812393160e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.556440841014281204e+02
5.371331404297212941e+01,-3.279430653701304266e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.561388931590477114e+02
5.419431199489461193e+01,-3.291039690590214661e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.566337022166673023e+02
5.467530994681708734e+01,-3.302648727479125057e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.571285112742868932e+02
5.515630789873956985e+01,-3.314257764368035453e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.576233203319064842e+02
5.563730585066204526e+01,-3.325866801256946559e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.581181293895260751e+02
5.611830380258452777e+01,-3.337475838145856954e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.586129384471456660e+02
5.659930175450701029e+01,-3.349084875034768061e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.591077475047652570e+02
5.708029970642948570e+01,-3.360693911923678456e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.596025565623848479e+02
5.756129765835196110e+01,-3.372302948812588852e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.600973656200044388e+02
5.804229561027444362e+01,-3.383911985701499958e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.605921746776240298e+02
5.852329356219691903e+01,-3.395521022590410354e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.610869837352436207e+02
5.900429151411939444e+01,-3.407130059479321460e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.615817927928632116e+02
5.948528946604187695e+01,-3.418739096368231856e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.620766018504828025e+02
5.996628741796435236e+01,-3.430348133257142251e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.625714109081023935e+02
6.044728536988684198e+01,-3.441957170146052647e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.630662199657219844e+02
6.092828332180931739e+01,-3.453566207034963753e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.635610290233415753e+02
6.140928127373179279e+01,-3.465175243923874149e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.640558380809611663e+02
6.189027922565426820e+01,-3.476784280812785255e+01,6.046361270269090760e+00,0.000000000000000000e+00,6.645506471385807572e+02
